type,title,description,source,rank,scrapeid,timestamp,uniquelink
Top Trends,Australian Broadcasting Corporation,Expert claims parents should ask babies consent before changing their nappies,https://www.facebook.com/topic/Australian-Broadcasting-Corporation/110264702329659?source=whrt&position=9&trqid=6554022509447444444&impressionguid=0rPia7mhBin85THUT,9,22,5/10/2018 13:34,msn.com
Top Trends,Chuck Schumer,Schumer trolls Trump after tweet attack with #BeBest hashtag,https://www.facebook.com/topic/Chuck-Schumer/104048026298236?source=whrt&position=4&trqid=6554022509447444444&impressionguid=0rPia7mhBin85THUT,4,22,5/10/2018 13:34,thehill.com
Top Trends,"Greenwood County, South Carolina",White Man Is Accused of Seeking a Hit Man to Lynch His Black…,https://www.facebook.com/topic/Greenwood-County-South-Carolina/103147426391509?source=whfrt&position=1&trqid=6554022500950654056&impressionguid=0rPia7mhBin85THUT,1,22,5/10/2018 13:34,nytimes.com
Top Trends,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign' effect on 2016 election,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whrt&position=6&trqid=6554022509447444444&impressionguid=0rPia7mhBin85THUT,6,22,5/10/2018 13:34,cnbc.com
Top Trends,North Korea–United States Summit,Trump says he will meet Kim on June 12 in Singapore,https://www.facebook.com/topic/North-KoreaUnited-States-Summit/109213779097035?source=whrt&position=8&trqid=6554022509447444444&impressionguid=0rPia7mhBin85THUT,8,22,5/10/2018 13:34,thehill.com
Top Trends,Rudy Giuliani,Giuliani resigns from law firm due to 'pressing demands' of Mueller…,https://www.facebook.com/topic/Rudy-Giuliani/105611002805494?source=whfrt&position=3&trqid=6554022500950654056&impressionguid=0rPia7mhBin85THUT,3,22,5/10/2018 13:34,thehill.com
Top Trends,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whrt&position=5&trqid=6554022509447444444&impressionguid=0rPia7mhBin85THUT,5,22,5/10/2018 13:34,thehill.com
Top Trends,US Geological Survey,"Hawaii volcano on verge of new eruption that could send ash, sulfur dioxide spewing",https://www.facebook.com/topic/US-Geological-Survey/108131545882056?source=whrt&position=10&trqid=6554022509447444444&impressionguid=0rPia7mhBin85THUT,10,22,5/10/2018 13:34,usatoday.com
Top Trends,"Warsaw, North Carolina",Video shows cop slamming Black man in prom tux to the ground at…,https://www.facebook.com/topic/Warsaw-North-Carolina/103798432991635?source=whfrt&position=2&trqid=6554022500950654056&impressionguid=0rPia7mhBin85THUT,2,22,5/10/2018 13:34,thegrio.com
Top Trends,Yale University,Yale officers admonished the white student who called police on a napping black student,https://www.facebook.com/topic/Yale-University/105580046141640?source=whrt&position=7&trqid=6554022509447444444&impressionguid=0rPia7mhBin85THUT,7,22,5/10/2018 13:34,cnn.com
Top Trends,Australian Broadcasting Corporation,Expert claims parents should ask babies consent before changing their nappies,https://www.facebook.com/topic/Australian-Broadcasting-Corporation/110264702329659?source=whrt&position=10&trqid=6554025082206002318&impressionguid=01etBcLJH2IfbVvDg,10,23,5/10/2018 13:44,msn.com
Top Trends,Chuck Schumer,Schumer trolls Trump after tweet attack with #BeBest hashtag,https://www.facebook.com/topic/Chuck-Schumer/104048026298236?source=whrt&position=9&trqid=6554025082206002318&impressionguid=01etBcLJH2IfbVvDg,9,23,5/10/2018 13:44,thehill.com
Top Trends,Federal Election Commission,This Candidate Became The First Woman To Use Campaign Funds To…,https://www.facebook.com/topic/Federal-Election-Commission/112582632092190?source=whfrt&position=3&trqid=6554025077873216992&impressionguid=01etBcLJH2IfbVvDg,3,23,5/10/2018 13:44,buzzfeed.com
Top Trends,"Greenwood County, South Carolina",White Man Is Accused of Seeking a Hit Man to Lynch His Black…,https://www.facebook.com/topic/Greenwood-County-South-Carolina/103147426391509?source=whfrt&position=1&trqid=6554025077873216992&impressionguid=01etBcLJH2IfbVvDg,1,23,5/10/2018 13:44,nytimes.com
Top Trends,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign' effect on 2016 election,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whrt&position=7&trqid=6554025082206002318&impressionguid=01etBcLJH2IfbVvDg,7,23,5/10/2018 13:44,cnbc.com
Top Trends,Rudy Giuliani,Giuliani resigns from law firm due to 'pressing demands' of Mueller probe,https://www.facebook.com/topic/Rudy-Giuliani/105611002805494?source=whrt&position=4&trqid=6554025082206002318&impressionguid=01etBcLJH2IfbVvDg,4,23,5/10/2018 13:44,thehill.com
Top Trends,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whrt&position=6&trqid=6554025082206002318&impressionguid=01etBcLJH2IfbVvDg,6,23,5/10/2018 13:44,thehill.com
Top Trends,US Department of Defense,Military investigation finds series of failures led to deadly Niger ambush,https://www.facebook.com/topic/US-Department-of-Defense/112225892126782?source=whrt&position=5&trqid=6554025082206002318&impressionguid=01etBcLJH2IfbVvDg,5,23,5/10/2018 13:44,msn.com
Top Trends,"Warsaw, North Carolina",Video shows cop slamming Black man in prom tux to the ground at…,https://www.facebook.com/topic/Warsaw-North-Carolina/103798432991635?source=whfrt&position=2&trqid=6554025077873216992&impressionguid=01etBcLJH2IfbVvDg,2,23,5/10/2018 13:44,thegrio.com
Top Trends,Yale University,Yale officers admonished the white student who called police on a napping black student,https://www.facebook.com/topic/Yale-University/105580046141640?source=whrt&position=8&trqid=6554025082206002318&impressionguid=01etBcLJH2IfbVvDg,8,23,5/10/2018 13:44,cnn.com
Top Trends,Australian Broadcasting Corporation,Expert claims parents should ask babies consent before changing their nappies,https://www.facebook.com/topic/Australian-Broadcasting-Corporation/110264702329659?source=whrt&position=10&trqid=6554027659059750137&impressionguid=074Tsb1BFfoaVViQY,10,24,5/10/2018 13:54,msn.com
Top Trends,Chuck Schumer,Schumer trolls Trump after tweet attack with #BeBest hashtag,https://www.facebook.com/topic/Chuck-Schumer/104048026298236?source=whrt&position=9&trqid=6554027659059750137&impressionguid=074Tsb1BFfoaVViQY,9,24,5/10/2018 13:54,thehill.com
Top Trends,Federal Election Commission,This Candidate Became The First Woman To Use Campaign Funds To…,https://www.facebook.com/topic/Federal-Election-Commission/112582632092190?source=whfrt&position=2&trqid=6554027654944099100&impressionguid=074Tsb1BFfoaVViQY,2,24,5/10/2018 13:54,buzzfeed.com
Top Trends,"Greenwood County, South Carolina",White Man Is Accused of Seeking a Hit Man to Lynch His Black…,https://www.facebook.com/topic/Greenwood-County-South-Carolina/103147426391509?source=whfrt&position=3&trqid=6554027654944099100&impressionguid=074Tsb1BFfoaVViQY,3,24,5/10/2018 13:54,nytimes.com
Top Trends,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign' effect on 2016 election,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whrt&position=6&trqid=6554027659059750137&impressionguid=074Tsb1BFfoaVViQY,6,24,5/10/2018 13:54,cnbc.com
Top Trends,Rudy Giuliani,Giuliani resigns from law firm due to 'pressing demands' of Mueller probe,https://www.facebook.com/topic/Rudy-Giuliani/105611002805494?source=whrt&position=4&trqid=6554027659059750137&impressionguid=074Tsb1BFfoaVViQY,4,24,5/10/2018 13:54,thehill.com
Top Trends,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whrt&position=7&trqid=6554027659059750137&impressionguid=074Tsb1BFfoaVViQY,7,24,5/10/2018 13:54,thehill.com
Top Trends,US Department of Defense,Report finds multiple failures leading to Niger attack,https://www.facebook.com/topic/US-Department-of-Defense/112225892126782?source=whrt&position=5&trqid=6554027659059750137&impressionguid=074Tsb1BFfoaVViQY,5,24,5/10/2018 13:54,yahoo.com
Top Trends,"Warsaw, North Carolina",Police officer chokes black man following verbal dispute at Waffle House,https://www.facebook.com/topic/Warsaw-North-Carolina/103798432991635?source=whfrt&position=1&trqid=6554027654944099100&impressionguid=074Tsb1BFfoaVViQY,1,24,5/10/2018 13:54,vox.com
Top Trends,Yale University,Yale officers admonished the white student who called police on a napping black student,https://www.facebook.com/topic/Yale-University/105580046141640?source=whrt&position=8&trqid=6554027659059750137&impressionguid=074Tsb1BFfoaVViQY,8,24,5/10/2018 13:54,cnn.com
Top Trends,Chuck Schumer,Schumer trolls Trump after tweet attack with #BeBest hashtag,https://www.facebook.com/topic/Chuck-Schumer/104048026298236?source=whrt&position=10&trqid=6554030240535600901&impressionguid=05lMowp6DF0kaz678,10,25,5/10/2018 14:04,thehill.com
Top Trends,Federal Election Commission,This Candidate Became The First Woman To Use Campaign Funds To…,https://www.facebook.com/topic/Federal-Election-Commission/112582632092190?source=whfrt&position=3&trqid=6554030231862858996&impressionguid=05lMowp6DF0kaz678,3,25,5/10/2018 14:04,buzzfeed.com
Top Trends,"Greenwood County, South Carolina",White Man Is Accused of Seeking a Hit Man to Lynch His Black Neighbor: ‘$500 and He’s a Ghost’,https://www.facebook.com/topic/Greenwood-County-South-Carolina/103147426391509?source=whrt&position=4&trqid=6554030240535600901&impressionguid=05lMowp6DF0kaz678,4,25,5/10/2018 14:04,nytimes.com
Top Trends,H. R. McMaster,Nurse charged in death of McMaster's father,https://www.facebook.com/topic/H-R-McMaster/108218175866737?source=whfrt&position=1&trqid=6554030231862858996&impressionguid=05lMowp6DF0kaz678,1,25,5/10/2018 14:04,thehill.com
Top Trends,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign' effect on 2016 election,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whrt&position=8&trqid=6554030240535600901&impressionguid=05lMowp6DF0kaz678,8,25,5/10/2018 14:04,cnbc.com
Top Trends,Rudy Giuliani,Giuliani resigns from law firm due to 'pressing demands' of Mueller probe,https://www.facebook.com/topic/Rudy-Giuliani/105611002805494?source=whrt&position=5&trqid=6554030240535600901&impressionguid=05lMowp6DF0kaz678,5,25,5/10/2018 14:04,thehill.com
Top Trends,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whrt&position=7&trqid=6554030240535600901&impressionguid=05lMowp6DF0kaz678,7,25,5/10/2018 14:04,thehill.com
Top Trends,US Department of Defense,Report finds multiple failures leading to Niger attack,https://www.facebook.com/topic/US-Department-of-Defense/112225892126782?source=whrt&position=6&trqid=6554030240535600901&impressionguid=05lMowp6DF0kaz678,6,25,5/10/2018 14:04,yahoo.com
Top Trends,"Warsaw, North Carolina",Police officer chokes black man following verbal dispute at Waffle House,https://www.facebook.com/topic/Warsaw-North-Carolina/103798432991635?source=whfrt&position=2&trqid=6554030231862858996&impressionguid=05lMowp6DF0kaz678,2,25,5/10/2018 14:04,vox.com
Top Trends,Yale University,Yale officers admonished the white student who called police on a napping black student,https://www.facebook.com/topic/Yale-University/105580046141640?source=whrt&position=9&trqid=6554030240535600901&impressionguid=05lMowp6DF0kaz678,9,25,5/10/2018 14:04,cnn.com
Top Trends,Chuck Schumer,Schumer trolls Trump after tweet attack with #BeBest hashtag,https://www.facebook.com/topic/Chuck-Schumer/104048026298236?source=whrt&position=10&trqid=6554032817421994873&impressionguid=0abAM9c2RP0oURSGq,10,26,5/10/2018 14:14,thehill.com
Top Trends,Federal Election Commission,This Candidate Became The First Woman To Use Campaign Funds To…,https://www.facebook.com/topic/Federal-Election-Commission/112582632092190?source=whfrt&position=3&trqid=6554032808798141884&impressionguid=0abAM9c2RP0oURSGq,3,26,5/10/2018 14:14,buzzfeed.com
Top Trends,H. R. McMaster,Nurse charged in death of McMaster's father,https://www.facebook.com/topic/H-R-McMaster/108218175866737?source=whfrt&position=1&trqid=6554032808798141884&impressionguid=0abAM9c2RP0oURSGq,1,26,5/10/2018 14:14,thehill.com
Top Trends,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign' effect on 2016 election,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whrt&position=7&trqid=6554032817421994873&impressionguid=0abAM9c2RP0oURSGq,7,26,5/10/2018 14:14,cnbc.com
Top Trends,Mike Pence,Pence: Time to 'wrap up' Russia probe,https://www.facebook.com/topic/Mike-Pence/109603789065869?source=whrt&position=6&trqid=6554032817421994873&impressionguid=0abAM9c2RP0oURSGq,6,26,5/10/2018 14:14,bbc.com
Top Trends,Rudy Giuliani,Giuliani resigns from law firm due to 'pressing demands' of Mueller probe,https://www.facebook.com/topic/Rudy-Giuliani/105611002805494?source=whrt&position=5&trqid=6554032817421994873&impressionguid=0abAM9c2RP0oURSGq,5,26,5/10/2018 14:14,thehill.com
Top Trends,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whrt&position=8&trqid=6554032817421994873&impressionguid=0abAM9c2RP0oURSGq,8,26,5/10/2018 14:14,thehill.com
Top Trends,US Department of Defense,Report finds multiple failures leading to Niger attack,https://www.facebook.com/topic/US-Department-of-Defense/112225892126782?source=whrt&position=4&trqid=6554032817421994873&impressionguid=0abAM9c2RP0oURSGq,4,26,5/10/2018 14:14,yahoo.com
Top Trends,"Warsaw, North Carolina",Police officer chokes black man following verbal dispute at Waffle House,https://www.facebook.com/topic/Warsaw-North-Carolina/103798432991635?source=whfrt&position=2&trqid=6554032808798141884&impressionguid=0abAM9c2RP0oURSGq,2,26,5/10/2018 14:14,vox.com
Top Trends,Yale University,Yale officers admonished the white student who called police on a napping black student,https://www.facebook.com/topic/Yale-University/105580046141640?source=whrt&position=9&trqid=6554032817421994873&impressionguid=0abAM9c2RP0oURSGq,9,26,5/10/2018 14:14,cnn.com
Top Trends,Australian Broadcasting Corporation,Expert claims parents should ask babies consent before changing their nappies,https://www.facebook.com/topic/Australian-Broadcasting-Corporation/110264702329659?source=whrt&position=10&trqid=6554035390015303089&impressionguid=0Z5EwycoSlfegjhxI,10,27,5/10/2018 14:24,msn.com
Top Trends,Federal Election Commission,This Candidate Became The First Woman To Use Campaign Funds To…,https://www.facebook.com/topic/Federal-Election-Commission/112582632092190?source=whfrt&position=3&trqid=6554035385727213662&impressionguid=0Z5EwycoSlfegjhxI,3,27,5/10/2018 14:24,buzzfeed.com
Top Trends,H. R. McMaster,Nurse charged in death of McMaster's father,https://www.facebook.com/topic/H-R-McMaster/108218175866737?source=whfrt&position=1&trqid=6554035385727213662&impressionguid=0Z5EwycoSlfegjhxI,1,27,5/10/2018 14:24,thehill.com
Top Trends,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign' effect on 2016 election,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whrt&position=6&trqid=6554035390015303089&impressionguid=0Z5EwycoSlfegjhxI,6,27,5/10/2018 14:24,cnbc.com
Top Trends,Mike Pence,Pence: Time to 'wrap up' Russia probe,https://www.facebook.com/topic/Mike-Pence/109603789065869?source=whrt&position=7&trqid=6554035390015303089&impressionguid=0Z5EwycoSlfegjhxI,7,27,5/10/2018 14:24,bbc.com
Top Trends,Rudy Giuliani,Giuliani resigns from law firm due to 'pressing demands' of Mueller probe,https://www.facebook.com/topic/Rudy-Giuliani/105611002805494?source=whrt&position=5&trqid=6554035390015303089&impressionguid=0Z5EwycoSlfegjhxI,5,27,5/10/2018 14:24,thehill.com
Top Trends,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whrt&position=8&trqid=6554035390015303089&impressionguid=0Z5EwycoSlfegjhxI,8,27,5/10/2018 14:24,thehill.com
Top Trends,US Department of Defense,Report finds multiple failures leading to Niger attack,https://www.facebook.com/topic/US-Department-of-Defense/112225892126782?source=whrt&position=4&trqid=6554035390015303089&impressionguid=0Z5EwycoSlfegjhxI,4,27,5/10/2018 14:24,yahoo.com
Top Trends,"Warsaw, North Carolina",Police officer chokes black man following verbal dispute at Waffle House,https://www.facebook.com/topic/Warsaw-North-Carolina/103798432991635?source=whfrt&position=2&trqid=6554035385727213662&impressionguid=0Z5EwycoSlfegjhxI,2,27,5/10/2018 14:24,vox.com
