Category,Title,Description,TrendLink,Ranking,ScrapeID,TS,Source
Sports,Newcastle United vs. Chelsea,"Newcastle United smash listless Chelsea, finish 10th",https://www.facebook.com/topic/Newcastle-United-vs-Chelsea/105606019471836?source=whfrt&position=4003&trqid=6555180819097027028&impressionguid=0HpNRtSxPjWH77Ay1,3,153,5/13/2018 16:29,soccer.nbcsports.com
Sports,Raquel Pennington,"UFC coach ignores fighter’s plea, forces her into bloody beatdown",https://www.facebook.com/topic/Raquel-Pennington/274640426017607?source=whfrt&position=4004&trqid=6555180819097027028&impressionguid=0HpNRtSxPjWH77Ay1,4,153,5/13/2018 16:29,nypost.com
Sports,Brooks Koepka,"Brooks Koepka makes albatross, ties course record at The Players Championship",https://www.facebook.com/topic/Brooks-Koepka/531382333554838?source=whfrt&position=4005&trqid=6555180819097027028&impressionguid=0HpNRtSxPjWH77Ay1,5,153,5/13/2018 16:29,msn.com
Sports,Manchester United vs. Watford,Manchester United 1 Watford 0: Carrick sets up winner in final Old Trafford appearance,https://www.facebook.com/topic/Manchester-United-vs-Watford/106030172762517?source=whfrt&position=4006&trqid=6555180819097027028&impressionguid=0HpNRtSxPjWH77Ay1,6,153,5/13/2018 16:29,msn.com
Sports,Marcus Morris,Marcus Morris to start Celtics' Game 1 showdown with Cavs,https://www.facebook.com/topic/Marcus-Morris/117200414956649?source=whfrt&position=4007&trqid=6555180819097027028&impressionguid=0HpNRtSxPjWH77Ay1,7,153,5/13/2018 16:29,celticswire.usatoday.com
Sports,Lyoto Machida vs. Vitor Belfort,Vitor Belfort knocked out by Lyoto Machida during final career fight at UFC 224,https://www.facebook.com/topic/Lyoto-Machida-vs-Vitor-Belfort/112621235421106?source=whfrt&position=4008&trqid=6555180819097027028&impressionguid=0HpNRtSxPjWH77Ay1,8,153,5/13/2018 16:29,usatoday.com
Sports,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos KO’s Sean Strickland | HIGHTLIGHT | UFC 224 (VIDEO),https://www.facebook.com/topic/Elizeu-Zaleski-dos-Santos/178782072162607?source=whfrt&position=4009&trqid=6555180819097027028&impressionguid=0HpNRtSxPjWH77Ay1,9,153,5/13/2018 16:29,foxsports.com
Sports,Chanel Iman,"Chanel Iman Is Pregnant, Expecting First Child With Sterling Shepard: Pics",https://www.facebook.com/topic/Chanel-Iman/106152216082096?source=whfrt&position=4010&trqid=6555180819097027028&impressionguid=0HpNRtSxPjWH77Ay1,10,153,5/13/2018 16:29,usmagazine.com
Entertainment,Avengers: Infinity War,Box Office: 'Avengers: Infinity War' Tops With $62M Weekend For $548M…,https://www.facebook.com/topic/Avengers-Infinity-War/110068432378616?source=whfrt&position=5001&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,1,153,5/13/2018 16:29,forbes.com
Entertainment,Michael Curry,Black American bishop will give the address at royal wedding,https://www.facebook.com/topic/Michael-Curry/144523435632418?source=whfrt&position=5002&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,2,153,5/13/2018 16:29,msn.com
Entertainment,Elizabeth II,Queen Gives Instrument of Consent to Harry and Meghan's Marriage,https://www.facebook.com/topic/Elizabeth-II/108316205868488?source=whfrt&position=5003&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,3,153,5/13/2018 16:29,msn.com
Entertainment,Harrison Ford,Han Solo times two: Harrison Ford surprises Alden Ehrenreich,https://www.facebook.com/topic/Harrison-Ford/112087848807681?source=whfrt&position=5004&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,4,153,5/13/2018 16:29,cnet.com
Entertainment,André 3000,André 3000 Returns With New Music In Memory Of His Parents,https://www.facebook.com/topic/Andr%C3%A9-3000/107865022574262?source=whfrt&position=5005&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,5,153,5/13/2018 16:29,npr.org
Entertainment,Amy Schumer,"‘Saturday Night Live’: Amy Schumer Hosts, Mothers Say ‘Enough With…",https://www.facebook.com/topic/Amy-Schumer/107951945899782?source=whfrt&position=5006&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,6,153,5/13/2018 16:29,nytimes.com
Entertainment,Chanel Iman,"Chanel Iman Is Pregnant, Expecting First Child With Sterling…",https://www.facebook.com/topic/Chanel-Iman/106152216082096?source=whfrt&position=5007&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,7,153,5/13/2018 16:29,usmagazine.com
Entertainment,Netta Barzilai,Netta Barzilai wins 2018 Eurovision Song Contest for Israel,https://www.facebook.com/topic/Netta-Barzilai/111943465489166?source=whfrt&position=5008&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,8,153,5/13/2018 16:29,msn.com
Entertainment,Lethal Weapon,‘Lethal Weapon’ Renewed with Seann William Scott After 11th-Hour…,https://www.facebook.com/topic/Lethal-Weapon/108355452521548?source=whfrt&position=5009&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,9,153,5/13/2018 16:29,variety.com
Entertainment,Khloé Kardashian,Khloe Kardashian shares first video of baby True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/299054633541321?source=whfrt&position=5010&trqid=6555180819243618602&impressionguid=0JsP9ZyifX04E25Si,10,153,5/13/2018 16:29,msn.com
Top Trends,Chili's,Chili's data breach leaves credit and debit card information exposed,https://www.facebook.com/topic/Chilis/112513292098310?source=whfrt&position=1&trqid=6555183387656837644&impressionguid=0Sp4LL21zahTRQQww,1,154,5/13/2018 16:39,usatoday.com
Top Trends,ZTE,Trump pledges to help Chinese phonemaker ZTE ‘get back into…,https://www.facebook.com/topic/ZTE/107650185924610?source=whfrt&position=2&trqid=6555183387656837644&impressionguid=0Sp4LL21zahTRQQww,2,154,5/13/2018 16:39,washingtonpost.com
Top Trends,Lindsey Graham,Lindsey Graham: White House should apologize for McCain remark,https://www.facebook.com/topic/Lindsey-Graham/107679489255126?source=whfrt&position=3&trqid=6555183387656837644&impressionguid=0Sp4LL21zahTRQQww,3,154,5/13/2018 16:39,thehill.com
Top Trends,Avengers: Infinity War,Box Office: 'Avengers: Infinity War' Tops With $62M Weekend For $548M Cume,https://www.facebook.com/topic/Avengers-Infinity-War/110068432378616?source=whrt&position=4&trqid=6555183392034184306&impressionguid=0Sp4LL21zahTRQQww,4,154,5/13/2018 16:39,forbes.com
Top Trends,Chuck Knox,Report: Former NFL coach Chuck Knox dies,https://www.facebook.com/topic/Chuck-Knox/107917482569747?source=whrt&position=5&trqid=6555183392034184306&impressionguid=0Sp4LL21zahTRQQww,5,154,5/13/2018 16:39,msn.com
Top Trends,"Surabaya, Indonesia","Family of suicide bombers attacks 3 churches in Indonesia, killing 7, police say",https://www.facebook.com/topic/Surabaya-Indonesia/107934015907468?source=whrt&position=6&trqid=6555183392034184306&impressionguid=0Sp4LL21zahTRQQww,6,154,5/13/2018 16:39,cnn.com
Top Trends,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whrt&position=7&trqid=6555183392034184306&impressionguid=0Sp4LL21zahTRQQww,7,154,5/13/2018 16:39,msn.com
Top Trends,Tim Cook,"Apple CEO Lauds Gun-Control Activists; Jabs at Google, Facebook",https://www.facebook.com/topic/Tim-Cook/1635650173387567?source=whrt&position=8&trqid=6555183392034184306&impressionguid=0Sp4LL21zahTRQQww,8,154,5/13/2018 16:39,bloomberg.com
Top Trends,Tessa Jowell,"Tony Blair leads tributes to Dame Tessa Jowell as former Prime Minister says I will miss her more than I can say""""",https://www.facebook.com/topic/Tessa-Jowell/105963259434887?source=whrt&position=9&trqid=6555183392034184306&impressionguid=0Sp4LL21zahTRQQww,9,154,5/13/2018 16:39,msn.com
Top Trends,Rose Acre Farms,Salmonella Outbreak Sickens More People Following Multi-State Egg Recall,https://www.facebook.com/topic/Rose-Acre-Farms/108543585836378?source=whrt&position=10&trqid=6555183392034184306&impressionguid=0Sp4LL21zahTRQQww,10,154,5/13/2018 16:39,msn.com
Politics,ZTE,Trump pledges to help Chinese phonemaker ZTE ‘get back into business’,https://www.facebook.com/topic/ZTE/107650185924610?source=whfrt&position=1001&trqid=6555183391806762494&impressionguid=0RNRjSRiGvKEGROCp,1,154,5/13/2018 16:39,washingtonpost.com
Politics,Lindsey Graham,Lindsey Graham: White House should apologize for McCain remark,https://www.facebook.com/topic/Lindsey-Graham/107679489255126?source=whfrt&position=1002&trqid=6555183391806762494&impressionguid=0RNRjSRiGvKEGROCp,2,154,5/13/2018 16:39,thehill.com
Politics,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whfrt&position=1003&trqid=6555183391806762494&impressionguid=0RNRjSRiGvKEGROCp,3,154,5/13/2018 16:39,msn.com
Politics,Tessa Jowell,"Tony Blair leads tributes to Dame Tessa Jowell as former Prime Minister says I will miss her more than I can say""""",https://www.facebook.com/topic/Tessa-Jowell/105963259434887?source=whfrt&position=1004&trqid=6555183391806762494&impressionguid=0RNRjSRiGvKEGROCp,4,154,5/13/2018 16:39,msn.com
Politics,Home Office,'Class A drugs' found in Home Office,https://www.facebook.com/topic/Home-Office/132928670075580?source=whfrt&position=1005&trqid=6555183391806762494&impressionguid=0RNRjSRiGvKEGROCp,5,154,5/13/2018 16:39,bbc.com
Politics,Boris Johnson,Two Britons held hostage in Democratic Republic of Congo freed,https://www.facebook.com/topic/Boris-Johnson/111363498915183?source=whfrt&position=1006&trqid=6555183391806762494&impressionguid=0RNRjSRiGvKEGROCp,6,154,5/13/2018 16:39,theguardian.com
Politics,"Embassy of the United States, Islamabad",Pakistan blocks US diplomat from leaving country: reports,https://www.facebook.com/topic/Embassy-of-the-United-States-Islamabad/112700402075258?source=whfrt&position=1007&trqid=6555183391806762494&impressionguid=0RNRjSRiGvKEGROCp,7,154,5/13/2018 16:39,msn.com
Politics,"New South Wales, Australia",Is this the end of the plastic driver’s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=1008&trqid=6555183391806762494&impressionguid=0RNRjSRiGvKEGROCp,8,154,5/13/2018 16:39,
Politics,Mark D. Boughton,Analysis: What GOP Governor Candidates Are Fighting For Before Votes Are Cast,https://www.facebook.com/topic/Mark-D-Boughton/210177858992960?source=whfrt&position=1009&trqid=6555183391806762494&impressionguid=0RNRjSRiGvKEGROCp,9,154,5/13/2018 16:39,nbcconnecticut.com
Science and Technology,Chili's,Chili's data breach leaves credit and debit card information exposed,https://www.facebook.com/topic/Chilis/112513292098310?source=whfrt&position=3001&trqid=6555183396162642733&impressionguid=0mP3C7NED5Np3QAFp,1,154,5/13/2018 16:39,usatoday.com
Science and Technology,Tim Cook,"Apple CEO Lauds Gun-Control Activists; Jabs at Google, Facebook",https://www.facebook.com/topic/Tim-Cook/1635650173387567?source=whfrt&position=3002&trqid=6555183396162642733&impressionguid=0mP3C7NED5Np3QAFp,2,154,5/13/2018 16:39,bloomberg.com
Science and Technology,NASA Mars Helicopter Scout,NASA plans to send mini-helicopter to Mars,https://www.facebook.com/topic/NASA-Mars-Helicopter-Scout/103086076398533?source=whfrt&position=3003&trqid=6555183396162642733&impressionguid=0mP3C7NED5Np3QAFp,3,154,5/13/2018 16:39,yahoo.com
Science and Technology,"New South Wales, Australia",Is this the end of the plastic driver’s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=3004&trqid=6555183396162642733&impressionguid=0mP3C7NED5Np3QAFp,4,154,5/13/2018 16:39,
Sports,Chuck Knox,Report: Former NFL coach Chuck Knox dies,https://www.facebook.com/topic/Chuck-Knox/107917482569747?source=whfrt&position=4001&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,1,154,5/13/2018 16:39,msn.com
Sports,Mohamed Salah,Mohamed Salah: Liverpool forward named Premier League Player of the Season,https://www.facebook.com/topic/Mohamed-Salah/260774334020171?source=whfrt&position=4002&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,2,154,5/13/2018 16:39,bbc.com
Sports,Brooks Koepka,"Brooks Koepka makes albatross, ties course record at The Players Championship",https://www.facebook.com/topic/Brooks-Koepka/531382333554838?source=whfrt&position=4003&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,3,154,5/13/2018 16:39,msn.com
Sports,Newcastle United vs. Chelsea,"Newcastle United smash listless Chelsea, finish 10th",https://www.facebook.com/topic/Newcastle-United-vs-Chelsea/105606019471836?source=whfrt&position=4004&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,4,154,5/13/2018 16:39,soccer.nbcsports.com
Sports,Raquel Pennington,"UFC coach ignores fighter’s plea, forces her into bloody beatdown",https://www.facebook.com/topic/Raquel-Pennington/274640426017607?source=whfrt&position=4005&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,5,154,5/13/2018 16:39,nypost.com
Sports,Manchester United vs. Watford,Manchester United 1 Watford 0: Carrick sets up winner in final Old Trafford appearance,https://www.facebook.com/topic/Manchester-United-vs-Watford/106030172762517?source=whfrt&position=4006&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,6,154,5/13/2018 16:39,msn.com
Sports,Marcus Morris,Marcus Morris to start Celtics' Game 1 showdown with Cavs,https://www.facebook.com/topic/Marcus-Morris/117200414956649?source=whfrt&position=4007&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,7,154,5/13/2018 16:39,celticswire.usatoday.com
Sports,Lyoto Machida vs. Vitor Belfort,Vitor Belfort knocked out by Lyoto Machida during final career fight at UFC 224,https://www.facebook.com/topic/Lyoto-Machida-vs-Vitor-Belfort/112621235421106?source=whfrt&position=4008&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,8,154,5/13/2018 16:39,usatoday.com
Sports,Chanel Iman,"Chanel Iman Is Pregnant, Expecting First Child With Sterling Shepard: Pics",https://www.facebook.com/topic/Chanel-Iman/106152216082096?source=whfrt&position=4009&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,9,154,5/13/2018 16:39,usmagazine.com
Sports,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos KO’s Sean Strickland | HIGHTLIGHT | UFC 224 (VIDEO),https://www.facebook.com/topic/Elizeu-Zaleski-dos-Santos/178782072162607?source=whfrt&position=4010&trqid=6555183396235729953&impressionguid=0wDZSoHBd6LdMyaVE,10,154,5/13/2018 16:39,foxsports.com
Entertainment,Avengers: Infinity War,Box Office: 'Avengers: Infinity War' Tops With $62M Weekend For $548M…,https://www.facebook.com/topic/Avengers-Infinity-War/110068432378616?source=whfrt&position=5001&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,1,154,5/13/2018 16:39,forbes.com
Entertainment,Michael Curry,Black American bishop will give the address at royal wedding,https://www.facebook.com/topic/Michael-Curry/144523435632418?source=whfrt&position=5002&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,2,154,5/13/2018 16:39,msn.com
Entertainment,Elizabeth II,Queen Gives Instrument of Consent to Harry and Meghan's Marriage,https://www.facebook.com/topic/Elizabeth-II/108316205868488?source=whfrt&position=5003&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,3,154,5/13/2018 16:39,msn.com
Entertainment,Harrison Ford,Han Solo times two: Harrison Ford surprises Alden Ehrenreich,https://www.facebook.com/topic/Harrison-Ford/112087848807681?source=whfrt&position=5004&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,4,154,5/13/2018 16:39,cnet.com
Entertainment,André 3000,André 3000 Returns With New Music In Memory Of His Parents,https://www.facebook.com/topic/Andr%C3%A9-3000/107865022574262?source=whfrt&position=5005&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,5,154,5/13/2018 16:39,npr.org
Entertainment,Amy Schumer,"‘Saturday Night Live’: Amy Schumer Hosts, Mothers Say ‘Enough With…",https://www.facebook.com/topic/Amy-Schumer/107951945899782?source=whfrt&position=5006&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,6,154,5/13/2018 16:39,nytimes.com
Entertainment,Chanel Iman,"Chanel Iman Is Pregnant, Expecting First Child With Sterling…",https://www.facebook.com/topic/Chanel-Iman/106152216082096?source=whfrt&position=5007&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,7,154,5/13/2018 16:39,usmagazine.com
Entertainment,Netta Barzilai,Netta Barzilai wins 2018 Eurovision Song Contest for Israel,https://www.facebook.com/topic/Netta-Barzilai/111943465489166?source=whfrt&position=5008&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,8,154,5/13/2018 16:39,msn.com
Entertainment,Lethal Weapon,‘Lethal Weapon’ Renewed with Seann William Scott After 11th-Hour…,https://www.facebook.com/topic/Lethal-Weapon/108355452521548?source=whfrt&position=5009&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,9,154,5/13/2018 16:39,variety.com
Entertainment,Khloé Kardashian,Khloe Kardashian shares first video of baby True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/299054633541321?source=whfrt&position=5010&trqid=6555183396102173364&impressionguid=0HrtjwF53aK1B5EyN,10,154,5/13/2018 16:39,msn.com
