Category,Title,Description,TrendLink,Ranking,ScrapeID,TS
Politics,Narendra Modi,Polls suggest Modi's BJP may be leading party in India's Karnataka,https://www.facebook.com/topic/Narendra-Modi/108606272497562?source=whfrt&position=1007&trqid=6554964334212670817&impressionguid=0Tn5arcVO8xFZ5WLO,7,69,"69	""2018-05-13 02:29:29"""
Politics,Nawaz Sharif,Ex-Pakistan PM Nawaz Sharif admits his nation could have prevented 26/11 Mumbai attacks,https://www.facebook.com/topic/Nawaz-Sharif/1469808086567736?source=whfrt&position=1004&trqid=6554964334212670817&impressionguid=0Tn5arcVO8xFZ5WLO,4,69,"69	""2018-05-13 02:29:29"""
Politics,"New South Wales, Australia",Is this the end of the plastic driverâ€™s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=1006&trqid=6554964334212670817&impressionguid=0Tn5arcVO8xFZ5WLO,6,69,"69	""2018-05-13 02:29:29"""
Politics,Tessa Jowell,Dame Tessa Jowell dies aged 70 after battling brain tumour,https://www.facebook.com/topic/Tessa-Jowell/105963259434887?source=whfrt&position=1005&trqid=6554964334212670817&impressionguid=0Tn5arcVO8xFZ5WLO,5,69,"69	""2018-05-13 02:29:29"""
Science and Technology,Boston Dynamics,"Robot dogs are now scaling stairs, and they might show up in society next year",https://www.facebook.com/topic/Boston-Dynamics/132574620113368?source=whfrt&position=3001&trqid=6554964334375684634&impressionguid=0SOi4ps0m3YKtA3vL,1,69,"69	""2018-05-13 02:29:32"""
Science and Technology,Cardi B,Cardi B Deletes Her Instagram Account After Responding to Azealia Banks' Insults,https://www.facebook.com/topic/Cardi-B/170124049752438?source=whfrt&position=3003&trqid=6554964334375684634&impressionguid=0SOi4ps0m3YKtA3vL,3,69,"69	""2018-05-13 02:29:32"""
Science and Technology,NASA Mars Helicopter Scout,NASA plans to send mini-helicopter to Mars,https://www.facebook.com/topic/NASA-Mars-Helicopter-Scout/103086076398533?source=whfrt&position=3002&trqid=6554964334375684634&impressionguid=0SOi4ps0m3YKtA3vL,2,69,"69	""2018-05-13 02:29:32"""
Science and Technology,"New South Wales, Australia",Is this the end of the plastic driverâ€™s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=3004&trqid=6554964334375684634&impressionguid=0SOi4ps0m3YKtA3vL,4,69,"69	""2018-05-13 02:29:32"""
Science and Technology,World Horse Welfare,Nan shocked by unwanted horse delivery after granddaughter orders pony online,https://www.facebook.com/topic/World-Horse-Welfare/109503792402640?source=whfrt&position=3005&trqid=6554964334375684634&impressionguid=0SOi4ps0m3YKtA3vL,5,69,"69	""2018-05-13 02:29:32"""
Sports,Atlanta Braves vs. Miami Marlins,"Jarlin Garcia, Drew Steckenrider can't silence Braves as Marlins lose",https://www.facebook.com/topic/Atlanta-Braves-vs-Miami-Marlins/113457311998170?source=whfrt&position=4008&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,8,69,"69	""2018-05-13 02:29:35"""
Sports,Baltimore Orioles vs. Tampa Bay Rays,"Baltimore Orioles 6, Tampa Bay Rays 3",https://www.facebook.com/topic/Baltimore-Orioles-vs-Tampa-Bay-Rays/109641882395003?source=whfrt&position=4005&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,5,69,"69	""2018-05-13 02:29:35"""
Sports,Celta de Vigo vs. Real Madrid,Real Madrid 6 Celta Vigo 0: Brilliant Bale inspires rout,https://www.facebook.com/topic/Celta-de-Vigo-vs-Real-Madrid/113312422012569?source=whfrt&position=4007&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,7,69,"69	""2018-05-13 02:29:35"""
Sports,Dominic Thiem,Dominic Thiem Beats Kevin Anderson to Reach Madrid Open Final,https://www.facebook.com/topic/Dominic-Thiem/133176126721595?source=whfrt&position=4004&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,4,69,"69	""2018-05-13 02:29:35"""
Sports,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos KOâ€™s Sean Strickland | HIGHTLIGHT | UFC 224 (VIDEO),https://www.facebook.com/topic/Elizeu-Zaleski-dos-Santos/178782072162607?source=whfrt&position=4002&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,2,69,"69	""2018-05-13 02:29:35"""
Sports,George Hill,Cavaliers' George Hill misses practice to attend his college graduation,https://www.facebook.com/topic/George-Hill/109570679069713?source=whfrt&position=4006&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,6,69,"69	""2018-05-13 02:29:35"""
Sports,Liverpool vs. Brighton & Hove Albion,Liverpool v Brighton & Hove Albion,https://www.facebook.com/topic/Liverpool-vs-Brighton-Hove-Albion/108150919205383?source=whfrt&position=4009&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,9,69,"69	""2018-05-13 02:29:35"""
Sports,Lyoto Machida vs. Vitor Belfort,Vitor Belfort knocked out by Lyoto Machida during final career fight at UFC 224,https://www.facebook.com/topic/Lyoto-Machida-vs-Vitor-Belfort/112621235421106?source=whfrt&position=4001&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,1,69,"69	""2018-05-13 02:29:35"""
Sports,Soldier Field,Potential Propane Tank Explosion Reported at Soldier Field: Police,https://www.facebook.com/topic/Soldier-Field/109317749088022?source=whfrt&position=4010&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,10,69,"69	""2018-05-13 02:29:35"""
Sports,Vasyl Lomachenko vs. Jorge Linares,Vasiliy Lomachenko TKOs Jorge Linares to become fastest three-division boxing champion,https://www.facebook.com/topic/Vasyl-Lomachenko-vs-Jorge-Linares/103796029659399?source=whfrt&position=4003&trqid=6554964334316542525&impressionguid=0wZbAFvOags3Yr0xc,3,69,"69	""2018-05-13 02:29:35"""
Entertainment,Amy Schumer,Amy Schumer Pokes Fun at the Struggle of Being a Bridesmaid inâ€¦,https://www.facebook.com/topic/Amy-Schumer/107951945899782?source=whfrt&position=5009&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,9,69,"69	""2018-05-13 02:29:38"""
Entertainment,Avengers: Infinity War,â€˜Avengers: Infinity Warâ€™ Directors Confirm Which MCU Supportingâ€¦,https://www.facebook.com/topic/Avengers-Infinity-War/110068432378616?source=whfrt&position=5004&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,4,69,"69	""2018-05-13 02:29:38"""
Entertainment,Brooklyn Nine-Nine,Brooklyn Nine-Nine saved after outcry,https://www.facebook.com/topic/Brooklyn-Nine-Nine/505390409540531?source=whfrt&position=5010&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,10,69,"69	""2018-05-13 02:29:38"""
Entertainment,Cardi B,Cardi B Deletes Her Instagram Account After Responding to Azealiaâ€¦,https://www.facebook.com/topic/Cardi-B/170124049752438?source=whfrt&position=5008&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,8,69,"69	""2018-05-13 02:29:38"""
Entertainment,Elizabeth II,Queen Gives Instrument of Consent to Harry and Meghan's Marriage,https://www.facebook.com/topic/Elizabeth-II/108316205868488?source=whfrt&position=5002&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,2,69,"69	""2018-05-13 02:29:38"""
Entertainment,Eurovision Song Contest,Stage stormed during UK's Eurovision song,https://www.facebook.com/topic/Eurovision-Song-Contest/105514969480877?source=whfrt&position=5003&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,3,69,"69	""2018-05-13 02:29:38"""
Entertainment,KhloÃ© Kardashian,Khloe Kardashian shares first video of baby True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/299054633541321?source=whfrt&position=5005&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,5,69,"69	""2018-05-13 02:29:38"""
Entertainment,Kylie Jenner,Kylie Jenner's bodyguard Tim Chung FINALLY denies he'sâ€¦,https://www.facebook.com/topic/Kylie-Jenner/108566385841741?source=whfrt&position=5006&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,6,69,"69	""2018-05-13 02:29:38"""
Entertainment,Ms. Marvel,Ms. Marvel Might Be Coming to the Marvel Cinematic Universe,https://www.facebook.com/topic/Ms-Marvel/471203919665546?source=whfrt&position=5007&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,7,69,"69	""2018-05-13 02:29:38"""
Entertainment,Netta Barzilai,Netta Barzilai wins 2018 Eurovision Song Contest for Israel,https://www.facebook.com/topic/Netta-Barzilai/111943465489166?source=whfrt&position=5001&trqid=6554964334461701308&impressionguid=043gmFZiElQWx2zvI,1,69,"69	""2018-05-13 02:29:38"""
Top Trends,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whfrt&position=2&trqid=6554966902840570962&impressionguid=0UxSEEBvDAgNIBx7o,2,70,"70	""2018-05-13 02:39:27"""
Top Trends,"Decatur, Georgia",Chemicals sicken police officers at Georgia motel where dead bodyâ€¦,https://www.facebook.com/topic/Decatur-Georgia/113998391943532?source=whrt&position=7&trqid=6554966911390374062&impressionguid=0UxSEEBvDAgNIBx7o,7,70,"70	""2018-05-13 02:39:27"""
Top Trends,Israelâ€“Gaza Barrier,Israeli air strikes destroy Hamas militant tunnel in northern Gaza,https://www.facebook.com/topic/IsraelGaza-Barrier/143286939022003?source=whrt&position=8&trqid=6554966911390374062&impressionguid=0UxSEEBvDAgNIBx7o,8,70,"70	""2018-05-13 02:39:27"""
Top Trends,Joe Donnelly,Trump CIA nominee Gina Haspel picks up support from secondâ€¦,https://www.facebook.com/topic/Joe-Donnelly/107799802575988?source=whrt&position=6&trqid=6554966911390374062&impressionguid=0UxSEEBvDAgNIBx7o,6,70,"70	""2018-05-13 02:39:27"""
Top Trends,Lyoto Machida vs. Vitor Belfort,Vitor Belfort knocked out by Lyoto Machida during final career fight atâ€¦,https://www.facebook.com/topic/Lyoto-Machida-vs-Vitor-Belfort/112621235421106?source=whfrt&position=3&trqid=6554966902840570962&impressionguid=0UxSEEBvDAgNIBx7o,3,70,"70	""2018-05-13 02:39:27"""
Top Trends,Nawaz Sharif,Ex-Pakistan PM Nawaz Sharif admits his nation could haveâ€¦,https://www.facebook.com/topic/Nawaz-Sharif/1469808086567736?source=whrt&position=9&trqid=6554966911390374062&impressionguid=0UxSEEBvDAgNIBx7o,9,70,"70	""2018-05-13 02:39:27"""
Top Trends,Netta Barzilai,Netta Barzilai wins 2018 Eurovision Song Contest for Israel,https://www.facebook.com/topic/Netta-Barzilai/111943465489166?source=whrt&position=4&trqid=6554966911390374062&impressionguid=0UxSEEBvDAgNIBx7o,4,70,"70	""2018-05-13 02:39:27"""
Top Trends,"Oakland, California",Woman Calls Police On Black Family For BBQing At A Lake Inâ€¦,https://www.facebook.com/topic/Oakland-California/108363292521622?source=whrt&position=10&trqid=6554966911390374062&impressionguid=0UxSEEBvDAgNIBx7o,10,70,"70	""2018-05-13 02:39:27"""
Top Trends,"Paris, France",Paris stabbings that killed one investigated as terror attack,https://www.facebook.com/topic/Paris-France/129083423800364?source=whrt&position=5&trqid=6554966911390374062&impressionguid=0UxSEEBvDAgNIBx7o,5,70,"70	""2018-05-13 02:39:27"""
Top Trends,Tessa Jowell,Dame Tessa Jowell dies aged 70 after battling brain tumour,https://www.facebook.com/topic/Tessa-Jowell/105963259434887?source=whfrt&position=1&trqid=6554966902840570962&impressionguid=0UxSEEBvDAgNIBx7o,1,70,"70	""2018-05-13 02:39:27"""
Politics,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whfrt&position=1002&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,2,70,"70	""2018-05-13 02:39:30"""
Politics,"Embassy of the United States, Islamabad",Pakistan blocks US diplomat from leaving country: reports,https://www.facebook.com/topic/Embassy-of-the-United-States-Islamabad/112700402075258?source=whfrt&position=1008&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,8,70,"70	""2018-05-13 02:39:30"""
Politics,Federal Bureau of Investigation,"Obama admin. spied on Trump campaign more than previously known, set â€˜spy traps,â€™ new reporting says",https://www.facebook.com/topic/Federal-Bureau-of-Investigation/112089128802088?source=whfrt&position=1009&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,9,70,"70	""2018-05-13 02:39:30"""
Politics,Israelâ€“Gaza Barrier,Israeli air strikes destroy Hamas militant tunnel in northern Gaza,https://www.facebook.com/topic/IsraelGaza-Barrier/143286939022003?source=whfrt&position=1004&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,4,70,"70	""2018-05-13 02:39:30"""
Politics,Joe Donnelly,Trump CIA nominee Gina Haspel picks up support from second Democrat,https://www.facebook.com/topic/Joe-Donnelly/107799802575988?source=whfrt&position=1003&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,3,70,"70	""2018-05-13 02:39:30"""
Politics,Mark D. Boughton,Analysis: What GOP Governor Candidates Are Fighting For Before Votes Are Cast,https://www.facebook.com/topic/Mark-D-Boughton/210177858992960?source=whfrt&position=1010&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,10,70,"70	""2018-05-13 02:39:30"""
Politics,Narendra Modi,Polls suggest Modi's BJP may be leading party in India's Karnataka,https://www.facebook.com/topic/Narendra-Modi/108606272497562?source=whfrt&position=1006&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,6,70,"70	""2018-05-13 02:39:30"""
Politics,Nawaz Sharif,Ex-Pakistan PM Nawaz Sharif admits his nation could have prevented 26/11 Mumbai attacks,https://www.facebook.com/topic/Nawaz-Sharif/1469808086567736?source=whfrt&position=1005&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,5,70,"70	""2018-05-13 02:39:30"""
Politics,"New South Wales, Australia",Is this the end of the plastic driverâ€™s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=1007&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,7,70,"70	""2018-05-13 02:39:30"""
Politics,Tessa Jowell,Dame Tessa Jowell dies aged 70 after battling brain tumour,https://www.facebook.com/topic/Tessa-Jowell/105963259434887?source=whfrt&position=1001&trqid=6554966911231265766&impressionguid=0EdgzRgMcDSdoonMi,1,70,"70	""2018-05-13 02:39:30"""
Science and Technology,Boston Dynamics,"Robot dogs are now scaling stairs, and they might show up in society next year",https://www.facebook.com/topic/Boston-Dynamics/132574620113368?source=whfrt&position=3001&trqid=6554966911385239239&impressionguid=0ezJng6sv6j8f5Gph,1,70,"70	""2018-05-13 02:39:33"""
Science and Technology,Cardi B,Cardi B Deletes Her Instagram Account After Responding to Azealia Banks' Insults,https://www.facebook.com/topic/Cardi-B/170124049752438?source=whfrt&position=3003&trqid=6554966911385239239&impressionguid=0ezJng6sv6j8f5Gph,3,70,"70	""2018-05-13 02:39:33"""
Science and Technology,NASA Mars Helicopter Scout,NASA plans to send mini-helicopter to Mars,https://www.facebook.com/topic/NASA-Mars-Helicopter-Scout/103086076398533?source=whfrt&position=3002&trqid=6554966911385239239&impressionguid=0ezJng6sv6j8f5Gph,2,70,"70	""2018-05-13 02:39:33"""
Science and Technology,"New South Wales, Australia",Is this the end of the plastic driverâ€™s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=3004&trqid=6554966911385239239&impressionguid=0ezJng6sv6j8f5Gph,4,70,"70	""2018-05-13 02:39:33"""
Science and Technology,World Horse Welfare,Nan shocked by unwanted horse delivery after granddaughter orders pony online,https://www.facebook.com/topic/World-Horse-Welfare/109503792402640?source=whfrt&position=3005&trqid=6554966911385239239&impressionguid=0ezJng6sv6j8f5Gph,5,70,"70	""2018-05-13 02:39:33"""
Sports,Atlanta Braves vs. Miami Marlins,"Jarlin Garcia, Drew Steckenrider can't silence Braves as Marlins lose",https://www.facebook.com/topic/Atlanta-Braves-vs-Miami-Marlins/113457311998170?source=whfrt&position=4008&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,8,70,"70	""2018-05-13 02:39:35"""
Sports,Baltimore Orioles vs. Tampa Bay Rays,"Baltimore Orioles 6, Tampa Bay Rays 3",https://www.facebook.com/topic/Baltimore-Orioles-vs-Tampa-Bay-Rays/109641882395003?source=whfrt&position=4005&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,5,70,"70	""2018-05-13 02:39:35"""
Sports,Celta de Vigo vs. Real Madrid,Real Madrid 6 Celta Vigo 0: Brilliant Bale inspires rout,https://www.facebook.com/topic/Celta-de-Vigo-vs-Real-Madrid/113312422012569?source=whfrt&position=4007&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,7,70,"70	""2018-05-13 02:39:35"""
Sports,Dominic Thiem,Dominic Thiem Beats Kevin Anderson to Reach Madrid Open Final,https://www.facebook.com/topic/Dominic-Thiem/133176126721595?source=whfrt&position=4004&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,4,70,"70	""2018-05-13 02:39:35"""
Sports,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos KOâ€™s Sean Strickland | HIGHTLIGHT | UFC 224 (VIDEO),https://www.facebook.com/topic/Elizeu-Zaleski-dos-Santos/178782072162607?source=whfrt&position=4002&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,2,70,"70	""2018-05-13 02:39:35"""
Sports,George Hill,Cavaliers' George Hill misses practice to attend his college graduation,https://www.facebook.com/topic/George-Hill/109570679069713?source=whfrt&position=4006&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,6,70,"70	""2018-05-13 02:39:35"""
Sports,Lyoto Machida vs. Vitor Belfort,Vitor Belfort knocked out by Lyoto Machida during final career fight at UFC 224,https://www.facebook.com/topic/Lyoto-Machida-vs-Vitor-Belfort/112621235421106?source=whfrt&position=4001&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,1,70,"70	""2018-05-13 02:39:35"""
Sports,Padres vs. Cardinals,Cardinals fall to Padres in 13th in battle of bullpens,https://www.facebook.com/topic/Padres-vs-Cardinals/104088222961896?source=whfrt&position=4009&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,9,70,"70	""2018-05-13 02:39:35"""
Sports,Soldier Field,Potential Propane Tank Explosion Reported at Soldier Field: Police,https://www.facebook.com/topic/Soldier-Field/109317749088022?source=whfrt&position=4010&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,10,70,"70	""2018-05-13 02:39:35"""
Sports,Vasyl Lomachenko vs. Jorge Linares,Vasiliy Lomachenko TKOs Jorge Linares to become fastest three-division boxing champion,https://www.facebook.com/topic/Vasyl-Lomachenko-vs-Jorge-Linares/103796029659399?source=whfrt&position=4003&trqid=6554966915735971608&impressionguid=0ZkfvI6Mj7xjHCm7w,3,70,"70	""2018-05-13 02:39:35"""
Entertainment,Amy Schumer,Amy Schumer Pokes Fun at the Struggle of Being a Bridesmaid inâ€¦,https://www.facebook.com/topic/Amy-Schumer/107951945899782?source=whfrt&position=5009&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,9,70,"70	""2018-05-13 02:39:38"""
Entertainment,Avengers: Infinity War,â€˜Avengers: Infinity Warâ€™ Directors Confirm Which MCU Supportingâ€¦,https://www.facebook.com/topic/Avengers-Infinity-War/110068432378616?source=whfrt&position=5004&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,4,70,"70	""2018-05-13 02:39:38"""
Entertainment,Brooklyn Nine-Nine,Brooklyn Nine-Nine saved after outcry,https://www.facebook.com/topic/Brooklyn-Nine-Nine/505390409540531?source=whfrt&position=5010&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,10,70,"70	""2018-05-13 02:39:38"""
Entertainment,Cardi B,Cardi B Deletes Her Instagram Account After Responding to Azealiaâ€¦,https://www.facebook.com/topic/Cardi-B/170124049752438?source=whfrt&position=5008&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,8,70,"70	""2018-05-13 02:39:38"""
Entertainment,Elizabeth II,Queen Gives Instrument of Consent to Harry and Meghan's Marriage,https://www.facebook.com/topic/Elizabeth-II/108316205868488?source=whfrt&position=5002&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,2,70,"70	""2018-05-13 02:39:38"""
Entertainment,Eurovision Song Contest,Stage stormed during UK's Eurovision song,https://www.facebook.com/topic/Eurovision-Song-Contest/105514969480877?source=whfrt&position=5003&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,3,70,"70	""2018-05-13 02:39:38"""
Entertainment,KhloÃ© Kardashian,Khloe Kardashian shares first video of baby True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/299054633541321?source=whfrt&position=5005&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,5,70,"70	""2018-05-13 02:39:38"""
Entertainment,Kylie Jenner,Kylie Jenner's bodyguard Tim Chung FINALLY denies he'sâ€¦,https://www.facebook.com/topic/Kylie-Jenner/108566385841741?source=whfrt&position=5006&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,6,70,"70	""2018-05-13 02:39:38"""
Entertainment,Ms. Marvel,Ms. Marvel Might Be Coming to the Marvel Cinematic Universe,https://www.facebook.com/topic/Ms-Marvel/471203919665546?source=whfrt&position=5007&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,7,70,"70	""2018-05-13 02:39:38"""
Entertainment,Netta Barzilai,Netta Barzilai wins 2018 Eurovision Song Contest for Israel,https://www.facebook.com/topic/Netta-Barzilai/111943465489166?source=whfrt&position=5001&trqid=6554966915540390799&impressionguid=0SotWjk8FR5EoIjaF,1,70,"70	""2018-05-13 02:39:38"""
Top Trends,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whfrt&position=2&trqid=6554969479833225836&impressionguid=013gQRWatf8vrarCL,2,71,"71	""2018-05-13 02:49:26"""
Top Trends,"Decatur, Georgia",Chemicals sicken police officers at Georgia motel where dead body was found,https://www.facebook.com/topic/Decatur-Georgia/113998391943532?source=whrt&position=7&trqid=6554969488237755112&impressionguid=013gQRWatf8vrarCL,7,71,"71	""2018-05-13 02:49:26"""
Top Trends,Israelâ€“Gaza Barrier,Israeli air strikes destroy Hamas militant tunnel in northern Gaza,https://www.facebook.com/topic/IsraelGaza-Barrier/143286939022003?source=whrt&position=8&trqid=6554969488237755112&impressionguid=013gQRWatf8vrarCL,8,71,"71	""2018-05-13 02:49:26"""
Top Trends,Joe Donnelly,Trump CIA nominee Gina Haspel picks up support from second Democrat,https://www.facebook.com/topic/Joe-Donnelly/107799802575988?source=whrt&position=6&trqid=6554969488237755112&impressionguid=013gQRWatf8vrarCL,6,71,"71	""2018-05-13 02:49:26"""
Top Trends,Lyoto Machida vs. Vitor Belfort,Vitor Belfort knocked out by Lyoto Machida during final career fight atâ€¦,https://www.facebook.com/topic/Lyoto-Machida-vs-Vitor-Belfort/112621235421106?source=whfrt&position=3&trqid=6554969479833225836&impressionguid=013gQRWatf8vrarCL,3,71,"71	""2018-05-13 02:49:26"""
Top Trends,Nawaz Sharif,Ex-Pakistan PM Nawaz Sharif admits his nation could have prevented 26/11 Mumbai attacks,https://www.facebook.com/topic/Nawaz-Sharif/1469808086567736?source=whrt&position=9&trqid=6554969488237755112&impressionguid=013gQRWatf8vrarCL,9,71,"71	""2018-05-13 02:49:26"""
Top Trends,Netta Barzilai,Netta Barzilai wins 2018 Eurovision Song Contest for Israel,https://www.facebook.com/topic/Netta-Barzilai/111943465489166?source=whrt&position=4&trqid=6554969488237755112&impressionguid=013gQRWatf8vrarCL,4,71,"71	""2018-05-13 02:49:26"""
Top Trends,"Oakland, California",Woman Calls Police On Black Family For BBQing At A Lake In Oakland,https://www.facebook.com/topic/Oakland-California/108363292521622?source=whrt&position=10&trqid=6554969488237755112&impressionguid=013gQRWatf8vrarCL,10,71,"71	""2018-05-13 02:49:26"""
Top Trends,"Paris, France",Paris stabbings that killed one investigated as terror attack,https://www.facebook.com/topic/Paris-France/129083423800364?source=whrt&position=5&trqid=6554969488237755112&impressionguid=013gQRWatf8vrarCL,5,71,"71	""2018-05-13 02:49:26"""
Top Trends,Tessa Jowell,Dame Tessa Jowell dies aged 70 after battling brain tumour,https://www.facebook.com/topic/Tessa-Jowell/105963259434887?source=whfrt&position=1&trqid=6554969479833225836&impressionguid=013gQRWatf8vrarCL,1,71,"71	""2018-05-13 02:49:26"""
Politics,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whfrt&position=1002&trqid=6554969484028212143&impressionguid=0i9Ko1pY3twTFmGUI,2,71,"71	""2018-05-13 02:49:29"""
Politics,"Embassy of the United States, Islamabad",Pakistan blocks US diplomat from leaving country: reports,https://www.facebook.com/topic/Embassy-of-the-United-States-Islamabad/112700402075258?source=whfrt&position=1008&trqid=6554969484028212143&impressionguid=0i9Ko1pY3twTFmGUI,8,71,"71	""2018-05-13 02:49:29"""
Politics,Federal Bureau of Investigation,"Obama admin. spied on Trump campaign more than previously known, set â€˜spy traps,â€™ new reporting says",https://www.facebook.com/topic/Federal-Bureau-of-Investigation/112089128802088?source=whfrt&position=1009&trqid=6554969484028212143&impressionguid=0i9Ko1pY3twTFmGUI,9,71,"71	""2018-05-13 02:49:29"""
Politics,Israelâ€“Gaza Barrier,Israeli air strikes destroy Hamas militant tunnel in northern Gaza,https://www.facebook.com/topic/IsraelGaza-Barrier/143286939022003?source=whfrt&position=1004&trqid=6554969484028212143&impressionguid=0i9Ko1pY3twTFmGUI,4,71,"71	""2018-05-13 02:49:29"""
Politics,Joe Donnelly,Trump CIA nominee Gina Haspel picks up support from second Democrat,https://www.facebook.com/topic/Joe-Donnelly/107799802575988?source=whfrt&position=1003&trqid=6554969484028212143&impressionguid=0i9Ko1pY3twTFmGUI,3,71,"71	""2018-05-13 02:49:29"""
Politics,Mark D. Boughton,Analysis: What GOP Governor Candidates Are Fighting For Before Votes Are Cast,https://www.facebook.com/topic/Mark-D-Boughton/210177858992960?source=whfrt&position=1010&trqid=6554969484028212143&impressionguid=0i9Ko1pY3twTFmGUI,10,71,"71	""2018-05-13 02:49:29"""
Politics,Narendra Modi,Polls suggest Modi's BJP may be leading party in India's Karnataka,https://www.facebook.com/topic/Narendra-Modi/108606272497562?source=whfrt&position=1006&trqid=6554969484028212143&impressionguid=0i9Ko1pY3twTFmGUI,6,71,"71	""2018-05-13 02:49:29"""
Politics,Nawaz Sharif,Ex-Pakistan PM Nawaz Sharif admits his nation could have prevented 26/11 Mumbai attacks,https://www.facebook.com/topic/Nawaz-Sharif/1469808086567736?source=whfrt&position=1005&trqid=6554969484028212143&impressionguid=0i9Ko1pY3twTFmGUI,5,71,"71	""2018-05-13 02:49:29"""
Politics,"New South Wales, Australia",Is this the end of the plastic driverâ€™s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=1007&trqid=6554969484028212143&impressionguid=0i9Ko1pY3twTFmGUI,7,71,"71	""2018-05-13 02:49:29"""
